is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"DAWLI, ABOUD J MR.",NPA,,P60011442,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GUY, CAPE",AKI,,P60014164,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HUBER, FRANK STEVEN DAVID II",IAP,,P60008901,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WOZNIAK, MARIO FRANCIS",DEM,D,P60013802,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DAVIS, KLINTON PATRICK",IND,,P60011202,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"YOUNG, TODD CHRISTOPHER",REP,R,H0IN09070,C00459255,2016,IN,H,09,,1435554.53,1055300.00,182968.16,0.00,2014301.24,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"PASCRELL, WILLIAM J. HON. JR.",DEM,D,H6NJ08118,C00313510,2016,NJ,H,09,,802160.88,347374.76,518393.07,60000.00,1245510.69,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BOONE, DANIEL CURTIS",DEM,D,H2TX21102,C00503599,2016,TX,H,21,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BEERS, ROBERT T",REP,R,S6NV00192,C00556985,2016,NV,S,00,3,59239.00,59239.00,65298.00,1806.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CAPPS, WILLIAM ROBERT JR",IND,,P60010311,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEACON, COLLEEN",DEM,D,H6NY24177,C00588483,2016,NY,H,24,,131841.69,121841.69,47488.48,0.00,84353.21,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SAMUELSON, VIRGIL FARLY MR.",REP,R,P60016771,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VALLE, JOHN PAUL",REP,R,H6MI11175,,2016,MI,H,11,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LARSEN, DAVID MR.",REP,R,H6NJ07169,C00600775,2016,NJ,H,07,,225738.59,12225.59,24212.88,213513.00,201525.71,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FAAS, SOURAYA",IND,,P60007176,C00577106,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLLOWAY, ROBERT JR",NNE,,P60009776,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FRATTERSON, TURK YOLNINETIMES MR.",REP,R,P60008745,C00580944,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DARR, JOSHUA",GRE,,H6TX02178,,2016,TX,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WENTWORTH, RICHARD LEE",OTH,,P60008406,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NEGLE, THOMAS EDWARD",REP,R,P60016466,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YAMAMOTO, BRANT",COM,,P60013257,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PAUL, JEFF",HSA,,P60012283,C00584672,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TAUB, H. RUSSELL",REP,R,H4RI01133,C00571067,2016,RI,H,01,,15814.50,15814.50,18036.12,0.00,2703.56,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HIDALGO, JUAN M JR",REP,R,H6CA51066,,2016,CA,H,51,,3333.25,3233.25,2205.41,100.00,1127.84,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HU, TAIGE",IND,,P60013141,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FARMER, ELMER MR. JR",REP,R,P60008083,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ASHBY, KEN",LIB,,H8TX05052,,2016,TX,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SOTERO, GILBERT MR. JR",IND,,P60010410,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"COMSTOCK, BARBARA J HONORABLE",REP,R,H4VA10089,C00554261,2016,VA,H,10,,1917138.04,1014800.74,547423.37,0.00,1430703.13,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CLARK, WILLIAM",LIB,,P60014388,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, KAY",UN,,S6MD03656,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SKEWES, PETER ALAN PH.D.",DEM,D,P60012960,C00585042,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"UNTERKOEFLER, DYLAN MR.",IND,,P60014131,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MORCOM, PERRY WAYNE",IND,,P60008448,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SPIKEY, PORCUPINES R. MR. JR.",AIP,,P60012853,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENN, CHANDLER ASHMUN MR.",IND,,P60009586,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MINAJ, NICKI",NNE,,P60014362,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEL ROSSO, MICHAEL JOSEPH MR.",REP,R,H6VA05126,C00603126,2016,VA,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHITED, JOE",REP,R,H6VA05134,C00604173,2016,VA,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LIEBNITZKY, WAYNE",REP,R,H6FL09195,C00582015,2016,FL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HALL, ISADORE III",DEM,D,H2CA35100,C00497859,2016,CA,H,44,,722556.38,490588.05,241980.98,24420.86,547684.03,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DOYLE, SHERBRONY SHERBY",IND,,P60012564,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SCHATZ, BRENT THORN",IND,,P60014099,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WARD, KELLI",REP,R,S6AZ00233,C00581843,2016,AZ,S,00,3,670138.00,584629.00,410736.00,94877.00,259402.00,2015-12-31,8272.74,0.00,8272.74
False,2016,False,,,"GOOGE, SUE",REP,R,H6NC04151,,2016,NC,H,04,,47343.48,47343.48,645.00,0.00,46698.48,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"JUDY, CODY ROBERT",DEM,D,P20003372,C00501593,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FLANEGAN, CHARLES EDWARD JR",REP,R,H0GA13099,C00483362,2016,GA,H,03,,102050.00,50.00,1270.99,155500.00,100978.77,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SCHROEDER, DANIEL MICHAEL",REP,R,S6MD03433,C00544700,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAMPBELL, MIKE",REP,R,H6IN05232,,2016,IN,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THORNTON, TYLER ANTHONY MR.",W,,P60011798,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TRUMP, THE MUSLIM DICTATOR",REP,R,P60018835,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BIZGA, JOHN CARL",REP,R,P60007218,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ERICKSON, KEITH",UN,,P60013638,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SIRES, ALBIO",DEM,D,H6NJ13191,C00410753,2016,NJ,H,08,,232227.05,88430.56,192975.19,0.00,276788.55,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"MEEHAN, PATRICK L. MR.",REP,R,H0PA07082,C00466870,2016,PA,H,07,,1162750.05,412830.52,633752.97,0.00,2200199.45,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"SPEIER, JACKIE",DEM,D,H8CA12171,C00443705,2016,CA,H,14,,310541.39,175892.22,316184.06,4688.86,1271600.89,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"RANKIN, ED",LIB,,H2TX30103,,2016,TX,H,32,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SPEARS, LINDA MARIMARIE",IND,,P60018942,C00602961,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TONKO, PAUL DAVID",DEM,D,H8NY21203,C00450049,2016,NY,H,20,,536610.83,211643.30,396102.14,0.00,597206.95,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MCLEOD, JOHNNY",OTH,,H6MS02170,,2016,MS,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BECKER, ANTHONY MARK",IND,,P60017175,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RYAN, SEAN CRAWDADDY",AKI,,P60017951,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARSHALL, SHANT ANTOINE",W,,P60018074,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHITE, CHANDLER",OTH,,P60016136,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SNOW, KYLIE R",PAF,,P60011699,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TAKANO, MARK",DEM,D,H2CA43245,C00498667,2016,CA,H,41,,475001.48,325526.59,283287.19,0.00,231647.13,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WESCOTT, MATTHEW",OTH,,H6AR02260,,2016,AR,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FERRISS, JAMES HENRY DANEKER",REP,R,P60014065,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WARREN, ELIZABETH ANN",DEM,D,P60012796,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GOINS, BRYSON DAVID",IND,,P60012044,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CANOVA, TIMOTHY A.",DEM,D,H6FL23063,C00602920,2016,FL,H,23,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUFFY, HUNTER",IND,,P60014255,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BOISSELLE, CHAD EUGENE",IDP,,P60007838,C00579193,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VOGT, DAVID E III",REP,R,H6MD06238,C00577882,2016,MD,H,06,,60160.60,57660.60,29195.46,0.00,30965.14,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LYNCH, WILLIAM CHARLES",DEM,D,P60015716,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CADIEN, TAWANA W.",DEM,D,H2TX10113,C00523902,2016,TX,H,10,,170.00,170.00,62.85,31243.37,930.86,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CLEMENS, PETER C",DEM,D,H6UT01137,C00605519,2016,UT,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"POCAN, MARK",DEM,D,H2WI02124,C00502179,2016,WI,H,02,,521926.88,220435.61,368479.03,0.00,340997.72,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MITCHELL, MONTE MARK",REP,R,H2TX33099,C00552950,2016,TX,H,33,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OATMAN, MICHAEL REVEREND",IND,,P60006608,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SEATTLE SEACHICKENS, SUCK",OTH,,P60012002,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WATERS, MAXINE MS",DEM,D,H4CA23011,C00167585,2016,CA,H,43,,278328.12,50328.12,336746.95,26986.88,219298.08,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"SALMON, MATT",REP,R,H4AZ01038,C00495630,2016,AZ,H,05,,388803.67,178743.56,206576.39,0.00,629665.08,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LINDER, MATTHEW STEVEN",DEM,D,P60007150,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FORLINI, ANTHONY G.",REP,R,H6MI10219,,2016,MI,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KAPTUR, MARCY C HON.",DEM,D,H2OH09031,C00154625,2016,OH,H,09,,378568.43,105732.31,262087.33,0.00,485725.62,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PIPKIN, PAUL",GRE,,H6TX20105,,2016,TX,H,20,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SIMPSON, MARY ERWIN",OTH,,P60008422,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,WHY NOT ZOIDBURG,OTH,,P60014420,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARSHALL, ROBERT",DEM,D,H0IL08033,C00331611,2016,IL,H,06,,210.00,0.00,4350.00,21000.00,16650.00,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"ISRAEL, STEVE J.",DEM,D,H0NY02085,C00358952,2016,NY,H,03,,1432208.36,896153.71,1166298.10,0.00,933449.34,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"KAUFMAN, JOE",REP,R,H2FL20043,C00501205,2016,FL,H,23,,53071.95,46176.02,31701.10,99362.53,399843.76,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GALLOWAY, PAMELA GAIL",REP,R,H6IN03211,,2016,IN,H,03,,274109.90,62873.53,190835.32,200000.00,83274.58,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FLINN, GEORGE S DR JR",REP,R,H6TN08169,C00608406,2016,TN,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KONSMO, MICHAEL MR.",REP,R,H6WY00134,C00603449,2016,WY,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NORTHCUTT, GREEN",LIB,,P60014594,C00585992,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ADAMS, SANDY",REP,R,H0FL24049,C00463877,2016,FL,H,06,,180643.11,58851.00,153437.13,106043.76,121182.22,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"THOMPSON, GERALDINE F.",DEM,D,H6FL10136,,2016,FL,H,10,,101760.62,31511.96,16019.32,66000.00,85741.30,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GREGORY, JEFF",REP,R,H0NC10177,C00478933,2016,NC,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BASS, KAREN",DEM,D,H0CA33117,C00476523,2016,CA,H,37,,300736.05,106331.05,314645.19,4800.49,262268.33,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WILSON, WILLIE",DEM,D,P60007515,C00577916,2016,US,P,00,,887317.95,27144.00,789466.95,860100.00,97851.00,2016-01-31,0.00,0.00,0.00
False,2016,False,,,"LAPAN, KASEY RYAN",REP,R,P60013901,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PEYTON, HARVEY D.",DEM,D,H6WV02127,,2016,WV,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BUPP, MITCHELL PRESTON",IND,,H6VA05159,,2016,VA,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SWINTON, JONATHAN JEFFREY",DEM,D,S6UT00238,,2016,UT,S,00,3,11035.00,11035.00,2542.00,0.00,8492.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"RAMOS, LUIS ALBERTO JR",DEM,D,P20002481,C00492694,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RAASCH, WAYNE GORDON",DEM,D,H6TX27068,,2016,TX,H,27,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ANZOLI, ARMANDO",REP,R,P60008869,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"GRAVES, JOHN THOMAS MR. JR.",REP,R,H0GA09030,C00462556,2016,GA,H,14,,603648.76,238245.15,207371.63,0.00,685040.81,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"HIGGINS, BRIAN",DEM,D,H4NY27076,C00401034,2016,NY,H,26,,292409.97,168194.68,221501.67,0.00,691828.57,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"STINE, KEVIN HOWARD",DEM,D,S6OR05085,C00587600,2016,OR,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KAZOO, FREDRICKSON ASSHAT",OTH,,P60016581,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, VINCENT CHARLES II",OTH,,P60004959,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STERN, EVERETT ALEXANDER",REP,R,S6PA00241,C00572693,2016,PA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BALBOA, ROCKY",IND,,P60011012,C00584227,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"REEDY, DARWIN MISHA ROSE",IND,,P60005832,C00572875,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LOCKER, KYLE",CON,,P60011400,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"THOMPSON, GLENN MR",REP,R,H8PA05071,C00444620,2016,PA,H,05,,588272.84,372807.77,521879.27,0.00,376904.06,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BLUNT, JEFFREY C.",LIB,,H8TX21125,,2016,TX,H,20,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MONTAIGNE, ETHAN JACK THE TRAIN MR",REP,R,P60017506,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TURNER, DANNY REID",REP,R,H6CA15152,,2016,CA,H,15,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALKER, DORIS V",UNK,,P60005196,C00560318,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DESCHENES, JESSE",IND,,P60010352,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"POLIS, JARED",DEM,D,H8CO02137,C00435370,2016,CO,H,02,,619238.61,363615.89,285788.31,0.00,344053.48,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"VAN ALLEN, HAROLD WILLIAM",NBC,,P60007713,C00576603,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KIRK, MARK STEVEN",REP,R,S0IL00261,C00350785,2016,IL,S,,3,4515992.00,4222796.00,2729675.00,0.00,3792462.00,2015-12-31,,,
False,2016,False,,,"KENISTON, CHRISTOPHER ROBERT MR.",VET,,P60009917,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEVENS, ADAM DANGER",UN,,P60011939,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"O'MARA, DONALD GAIL",IND,,P60007408,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TOLERTON, NICHOLAS",IND,,P60016755,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCCULLOUGH, WILLIAM",DEM,D,H6FL06126,C00586529,2016,FL,H,06,,4180.00,555.00,3180.50,15139.08,999.50,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"TRUMP, DON'T VOTE FOR",COM,,P60018991,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLLAND, GEORGE THOMAS",DEM,D,H6IN06024,C00233916,2016,IN,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SANCHEZ, CARLOS J MR",REP,R,H6CA51074,,2016,CA,H,51,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERERA, RYAN JOSEPH QUINTON MR.",COM,,P60006541,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LILPUP, LUCY CHIMI MRS.",REP,R,P60017225,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALSH, JOHN R III",DEM,D,P60006988,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FEINGOLD, RUSSELL DANA",DEM,D,S8WI00026,C00279901,2016,WI,S,00,3,7423594.00,7372509.00,2608122.00,355509.00,4815472.00,2015-12-31,692623.86,0.00,692623.86
False,2016,False,,,"BALDWIN, DUSTI",CRV,,P60013745,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WARREN, ANDREW L",REP,R,H6PA08210,C00580571,2016,PA,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"FRANKS, TRENT",REP,R,H4AZ04024,C00367110,2016,AZ,H,08,,140907.08,50573.00,117013.68,121100.00,29942.84,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FARBER, STUART ROSS",REP,R,P60005352,C00565267,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUCINSKI, GABRIEL",OTH,,P60015054,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BAKER, JACOB",UNK,,P20004586,C00510628,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DAVIS, D'NESE LOUISE",REP,R,S6NV00267,C00608125,2016,NV,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VEGA, ANGEL L.",DEM,D,H6FL10128,,2016,FL,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHEPHERD, DOUG",REP,R,H6CA41182,,2016,CA,H,41,,38036.00,12036.00,14342.36,28337.85,23693.64,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"LABRADOR, RAUL R. HON.",REP,R,H0ID01253,C00470948,2016,ID,H,01,,211653.05,121605.55,217140.12,0.00,364711.79,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MCCOIG, NIKKI",UNK,,P60009701,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BEELER, MATTHEW DALE ""EBOLA""",IND,,P60016698,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROBERTSON, TERRY",REP,R,H6OH07119,C00572149,2016,OH,H,07,,1835.89,655.00,1334.54,1650.00,501.35,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"TORII, DENNIS ROGER JR.",LIB,,P60008000,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NATION, CARRIE",NAP,,P60017068,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLAYTON, MICHAEL EUGENE",IND,,P60011707,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GLASGOW, NATHANIEL",REP,R,P60018371,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HOWARD, MILDRED (MILLIE)",REP,R,P20000550,C00279745,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MARINO, THOMAS ANTHONY",REP,R,H0PA10078,C00475145,2016,PA,H,10,,578842.04,308372.14,338355.66,1935.62,323761.86,2015-12-31,15.00,15.00,0.00
True,2016,False,,,"DONOVAN, DAN",REP,R,H6NY11174,C00571869,2015,NY,H,11,,1159488.52,686285.29,819831.41,0.00,339657.11,2015-12-31,41000.00,1000.00,40000.00
True,2016,False,,,"MCCAIN, JOHN S",REP,R,S6AZ00019,C00540310,2016,AZ,S,,3,5589142.00,5099635.00,2506758.00,0.00,5101560.00,2015-12-31,5000.00,0.00,5000.00
False,2016,False,,,"LA RIVA, GLORIA ESTELA",PFD,,P80005572,C00450908,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROBINSON JR, JACK BURTON",IND,,P60014909,C00586214,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
